id,bureau,adresse,cp,ville,latitude,longitude,result_label,result_score,result_type,result_id,result_housenumber,result_name,result_street,result_postcode,result_city,result_context,result_citycode
83,2,24 B RUE SIMON,94480.0,ABLON-SUR-SEINE,48.726253,2.422869,24 BIS Rue Simon 94480 Ablon-sur-Seine,0.82,housenumber,ADRNIVX_0000000271049665,24 BIS,Rue Simon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
84,3,2 B IMPASSE GEUFFRON,94480.0,ABLON-SUR-SEINE,48.720696999999994,2.416187,Impasse Geuffron 94480 Ablon-sur-Seine,0.82,street,94001_0300_416e84,,Impasse Geuffron,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
85,4,10 C RÉSIDENCE DU VAL D'ABLON,94480.0,ABLON-SUR-SEINE,48.725915,2.4327360000000002,Résidence du Val d'Ablon 94480 Ablon-sur-Seine,0.82,street,94001_XXXX_31327c,,Résidence du Val d'Ablon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
86,4,12 T RUE PITOIS,94480.0,ABLON-SUR-SEINE,48.724326,2.4264810000000003,12 TER Rue Pitois 94480 Ablon-sur-Seine,0.82,housenumber,ADRNIVX_0000000311785112,12 TER,Rue Pitois,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
87,2,3 B RUE BIR-HAKEIM,94480.0,ABLON-SUR-SEINE,48.7273,2.420474,3 BIS Rue Bir Hakeim 94480 Ablon-sur-Seine,0.83,housenumber,ADRNIVX_0000000271049090,3 BIS,Rue Bir Hakeim,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
88,3,65   RUE D'ABLON,94480.0,ABLON-SUR-SEINE,48.721501,2.414158,Rue d'Ablon 94480 Ablon-sur-Seine,0.83,street,94001_0005_91c2fd,,Rue d'Ablon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
89,3,9 B RUE DU MONT CASSIN,94480.0,ABLON-SUR-SEINE,48.723738,2.414062,9 BIS Rue du Mont Cassin 94480 Ablon-sur-Seine,0.83,housenumber,ADRNIVX_0000000271051579,9 BIS,Rue du Mont Cassin,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
90,4,1 B AVENUE GAMBETTA,94480.0,ABLON-SUR-SEINE,48.725378000000006,2.429982,1 BIS Avenue Gambetta 94480 Ablon-sur-Seine,0.83,housenumber,ADRNIVX_0000000271050184,1 BIS,Avenue Gambetta,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
91,4,27 B AVENUE GAMBETTA,94480.0,ABLON-SUR-SEINE,48.72715,2.429154,27 BIS Avenue Gambetta 94480 Ablon-sur-Seine,0.83,housenumber,ADRNIVX_0000000271049352,27 BIS,Avenue Gambetta,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
92,4,6 BIS RUE DES BELGES,94480.0,ABLON-SUR-SEINE,48.725408,2.425168,6 B Rue des Belges 94480 Ablon-sur-Seine,0.83,housenumber,ADRNIVX_0000000271050519,6 B,Rue des Belges,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
93,1,15 B QUAI DE LA BARONNIE,94480.0,ABLON-SUR-SEINE,48.721652,2.4194400000000003,15 BIS Quai de la Baronnie 94480 Ablon-sur-Seine,0.84,housenumber,ADRNIVX_0000000271052463,15 BIS,Quai de la Baronnie,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
94,2,2 BIS RUE EDOUARD JUVIGNY,94480.0,ABLON-SUR-SEINE,48.725906,2.4208540000000003,2 B Rue Édouard Juvigny 94480 Ablon-sur-Seine,0.84,housenumber,ADRNIVX_0000000340214960,2 B,Rue Édouard Juvigny,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
95,2,22 B RUE DU GÉNÉRAL KOENIG,94480.0,ABLON-SUR-SEINE,48.72869,2.421027,22 BIS Rue du Général Koenig 94480 Ablon-sur-Seine,0.84,housenumber,ADRNIVX_0000000271048329,22 BIS,Rue du Général Koenig,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
96,3,2 BIS RUE DU HAMEAU DE BELLEVUE,94480.0,ABLON-SUR-SEINE,48.724255,2.415095,2 B Rue du Hameau de Bellevue 94480 Ablon-sur-Seine,0.84,housenumber,ADRNIVX_0000000332168181,2 B,Rue du Hameau de Bellevue,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
97,3,29   ALLÉE DES CÈDRES,94480.0,ABLON-SUR-SEINE,48.723617,2.412525,Allée des Cèdres 94480 Ablon-sur-Seine,0.84,street,94001_0077_f94f6a,,Allée des Cèdres,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
98,3,95   ALLÉE DE L'ECOLE,94480.0,ABLON-SUR-SEINE,48.725307,2.4128580000000004,Allée de l'École 94480 Ablon-sur-Seine,0.84,street,94001_0165_7d2b3a,,Allée de l'École,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
99,3,SENTIER DE LA COURRE AUX LIÈVR,94480.0,ABLON-SUR-SEINE,48.724151,2.413386,Sentier de la Courre aux Lièvres 94480 Ablon-sur-Seine,0.84,street,94001_XXXX_9b1820,,Sentier de la Courre aux Lièvres,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
100,4,2 BIS AVENUE GEORGES CLÉMENCEAU,94480.0,ABLON-SUR-SEINE,48.726014,2.425812,2 B Avenue Georges Clémenceau 94480 Ablon-sur-Seine,0.84,housenumber,ADRNIVX_0000000271049930,2 B,Avenue Georges Clémenceau,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
101,4,23 B ROUTE DE VILLENEUVE,94480.0,ABLON-SUR-SEINE,48.725009,2.4309689999999997,23 BIS Route de Villeneuve 94480 Ablon-sur-Seine,0.84,housenumber,ADRNIVX_0000000271050479,23 BIS,Route de Villeneuve,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
102,4,25 B ROUTE DE VILLENEUVE,94480.0,ABLON-SUR-SEINE,48.725145,2.431725,25 BIS Route de Villeneuve 94480 Ablon-sur-Seine,0.84,housenumber,ADRNIVX_0000000271050471,25 BIS,Route de Villeneuve,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
103,4,27 B ROUTE DE VILLENEUVE,94480.0,ABLON-SUR-SEINE,48.725228,2.432098,27 BIS Route de Villeneuve 94480 Ablon-sur-Seine,0.84,housenumber,ADRNIVX_0000000271050474,27 BIS,Route de Villeneuve,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
104,4,33   PLACE GAMBETTA,94480.0,ABLON-SUR-SEINE,48.72688,2.429368,Place Gambetta 94480 Ablon-sur-Seine,0.84,street,94001_0230_cd901d,,Place Gambetta,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
105,4,38 B ROUTE DE VILLENEUVE,94480.0,ABLON-SUR-SEINE,48.725512,2.434023,38 BIS Route de Villeneuve 94480 Ablon-sur-Seine,0.84,housenumber,ADRNIVX_0000000271050177,38 BIS,Route de Villeneuve,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
106,4,9 BIS ROUTE DE VILLENEUVE,94480.0,ABLON-SUR-SEINE,48.724497,2.428562,9 B Route de Villeneuve 94480 Ablon-sur-Seine,0.84,housenumber,ADRNIVX_0000000271050840,9 B,Route de Villeneuve,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
107,2,10   RUE D'ESTIENNE D'ORVES,94480.0,ABLON-SUR-SEINE,48.725038,2.417032,Rue d'Estienne d'Orves 94480 Ablon-sur-Seine,0.85,street,94001_0180_3fc7e7,,Rue d'Estienne d'Orves,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
108,2,11   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.724956,2.420935,11 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050552,11,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
109,2,12   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725003,2.421398,12 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050541,12,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
110,2,13   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725066999999996,2.4213169999999997,13 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050542,13,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
111,2,13   SENTIER DU CHALLOY,94480.0,ABLON-SUR-SEINE,48.727105,2.417337,Sentier du Challoy 94480 Ablon-sur-Seine,0.85,street,94001_0080_235215,,Sentier du Challoy,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
112,2,14   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725052000000005,2.421591,14 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050543,14,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
113,2,15   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725069,2.421447,15 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050544,15,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
114,2,16   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725086,2.421774,16 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050545,16,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
115,2,17   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725134999999995,2.421727,17 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000332168171,17,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
116,2,17 B AVENUE DE LA REINE ASTRID,94480.0,ABLON-SUR-SEINE,48.728654999999996,2.420363,17 BIS Avenue de la Reine Astrid 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271048341,17 BIS,Avenue de la Reine Astrid,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
117,2,19   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.72529,2.42239,19 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000332168172,19,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
118,2,2   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.724395,2.4188,2 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050920,2,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
119,2,21   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725336,2.4225630000000002,21 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050229,21,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
120,2,23   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725351,2.422629,23 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050230,23,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
121,2,24   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725242,2.422422,24 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050539,24,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
122,2,25   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725386,2.422784,25 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050231,25,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
123,2,26   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725322999999996,2.422777,26 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050232,26,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
124,2,27   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725454,2.4230709999999998,27 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050233,27,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
125,2,28   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725398,2.423103,28 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050234,28,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
126,2,3   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.724706,2.419875,3 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050908,3,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
127,2,30   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725479,2.423476,30 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000340214961,30,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
128,2,32   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725688,2.424334,32 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050222,32,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
129,2,34   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725716999999996,2.424467,34 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050224,34,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
130,2,36   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.72574,2.424563,36 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050225,36,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
131,2,37   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725817,2.424643,37 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271049936,37,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
132,2,38   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.725766,2.424691,38 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271049937,38,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
133,2,4   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.724540000000005,2.419416,4 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050916,4,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
134,2,5   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.724771000000004,2.42013,5 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050910,5,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
135,2,6   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.724719,2.420178,6 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050912,6,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
136,2,7   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.72482,2.420373,7 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050913,7,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
137,2,9   RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.724883,2.420618,9 Rue Maréchal Foch 94480 Ablon-sur-Seine,0.85,housenumber,ADRNIVX_0000000271050549,9,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
138,4,33   ROUTE DE VILLENEUVE,94480.0,ABLON-SUR-SEINE,48.724955,2.430877,Route de Villeneuve 94480 Ablon-sur-Seine,0.85,street,94001_XXXX_563dc5,,Route de Villeneuve,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
139,2,11 BIS RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.724992,2.421112,11 BIS Rue Maréchal Foch 94480 Ablon-sur-Seine,0.86,housenumber,ADRNIVX_0000000271050553,11 BIS,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
140,2,2 BIS RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.724455,2.4190509999999996,2 BIS Rue Maréchal Foch 94480 Ablon-sur-Seine,0.86,housenumber,ADRNIVX_0000000271050921,2 BIS,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
141,2,4 BIS RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.724661,2.419927,4 BIS Rue Maréchal Foch 94480 Ablon-sur-Seine,0.86,housenumber,ADRNIVX_0000000271050909,4 BIS,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
142,2,4 TER RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.724596999999996,2.419663,4 TER Rue Maréchal Foch 94480 Ablon-sur-Seine,0.86,housenumber,ADRNIVX_0000000271050917,4 TER,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
143,2,8 BIS RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.724925,2.421062,8 BIS Rue Maréchal Foch 94480 Ablon-sur-Seine,0.86,housenumber,ADRNIVX_0000000271050548,8 BIS,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
144,2,9 BIS RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.724909999999994,2.4207560000000004,9 BIS Rue Maréchal Foch 94480 Ablon-sur-Seine,0.86,housenumber,ADRNIVX_0000000271050550,9 BIS,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
145,2,9 TER RUE DU MARÉCHAL FOCH,94480.0,ABLON-SUR-SEINE,48.724928999999996,2.420832,9 TER Rue Maréchal Foch 94480 Ablon-sur-Seine,0.86,housenumber,ADRNIVX_0000000271050551,9 TER,Rue Maréchal Foch,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
146,3,14   RUE DE LA COURRE AUX LIÈVRES,94480.0,ABLON-SUR-SEINE,48.725273,2.413345,Rue de la Courre aux Lièvres 94480 Ablon-sur-Seine,0.86,street,94001_XXXX_57a1d4,,Rue de la Courre aux Lièvres,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
147,4,31   RÉSIDENCE DU VAL D'ABLON,94480.0,ABLON-SUR-SEINE,48.725915,2.4327360000000002,Résidence du Val d'Ablon 94480 Ablon-sur-Seine,0.86,street,94001_XXXX_31327c,,Résidence du Val d'Ablon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
148,1,1   RUE JACQUES JEUNON,94480.0,ABLON-SUR-SEINE,48.722640000000006,2.421467,Rue Jacques Jeunon 94480 Ablon-sur-Seine,0.87,street,94001_0355_3ad878,,Rue Jacques Jeunon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
149,1,6   RUE JACQUES JEUNON,94480.0,ABLON-SUR-SEINE,48.722640000000006,2.421467,Rue Jacques Jeunon 94480 Ablon-sur-Seine,0.87,street,94001_0355_3ad878,,Rue Jacques Jeunon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
150,1,6 8 RUE DE L' EGLISE,94480.0,ABLON-SUR-SEINE,48.721340000000005,2.417465,8 Rue de l'Église 94480 Ablon-sur-Seine,0.87,housenumber,ADRNIVX_0000000271052632,8,Rue de l'Église,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
151,2,5   SENTIER DU CHALLOY,94480.0,ABLON-SUR-SEINE,48.727105,2.417337,Sentier du Challoy 94480 Ablon-sur-Seine,0.87,street,94001_0080_235215,,Sentier du Challoy,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
152,4,1   RUE CHARLES BAUDELAIRE,94480.0,ABLON-SUR-SEINE,48.725895,2.4306919999999996,Rue Charles Baudelaire 94480 Ablon-sur-Seine,0.87,street,94001_0090_8af555,,Rue Charles Baudelaire,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
153,4,3   AVENUE DU VAL D'ABLON,94480.0,ABLON-SUR-SEINE,48.72703,2.430215,Avenue du Val d'Ablon 94480 Ablon-sur-Seine,0.87,street,94001_0570_4961af,,Avenue du Val d'Ablon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
154,4,4   RUE ALPHONSE DAUDET,94480.0,ABLON-SUR-SEINE,48.726346,2.432657,Rue Alphonse Daudet 94480 Ablon-sur-Seine,0.87,street,94001_0007_bf32a8,,Rue Alphonse Daudet,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
155,1,1   PLACE CHOLLET,94480.0,ABLON-SUR-SEINE,48.721470000000004,2.417997,1 Place Chollet 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271052624,1,Place Chollet,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
156,1,1   QUAI MAGNE,94480.0,ABLON-SUR-SEINE,48.719784999999995,2.4152560000000003,1 Quai Magne 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000312900590,1,Quai Magne,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
157,1,1   RUE DE L' EGLISE,94480.0,ABLON-SUR-SEINE,48.721471,2.417679,1 Rue de l'Église 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271052626,1,Rue de l'Église,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
158,1,1   RUE DU BAC,94480.0,ABLON-SUR-SEINE,48.720929999999996,2.4179209999999998,1 Rue du Bac 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271052726,1,Rue du Bac,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
159,1,1   RUE FOULON,94480.0,ABLON-SUR-SEINE,48.72314,2.421339,1 Rue Foulon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271051792,1,Rue Foulon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
160,1,1   RUE SAINT GEORGES,94480.0,ABLON-SUR-SEINE,48.722314000000004,2.418607,1 Rue Saint-Georges 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271052225,1,Rue Saint-Georges,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
161,1,1 BIS QUAI MAGNE,94480.0,ABLON-SUR-SEINE,48.720141999999996,2.4158459999999997,1 BIS Quai Magne 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271053047,1 BIS,Quai Magne,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
162,1,1 BIS RUE SAINT GEORGES,94480.0,ABLON-SUR-SEINE,48.722331,2.4188110000000003,1 BIS Rue Saint-Georges 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271052226,1 BIS,Rue Saint-Georges,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
163,1,10   RUE DE L' EGLISE,94480.0,ABLON-SUR-SEINE,48.72124,2.417392,10 Rue de l'Église 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000312904912,10,Rue de l'Église,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
164,1,10   RUE SULLY,94480.0,ABLON-SUR-SEINE,48.723354,2.422659,10 Rue Sully 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271051783,10,Rue Sully,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
165,1,11   QUAI DE LA BARONNIE,94480.0,ABLON-SUR-SEINE,48.721558,2.4191580000000004,11 Quai de la Baronnie 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271052616,11,Quai de la Baronnie,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
166,1,11   RUE FOULON,94480.0,ABLON-SUR-SEINE,48.723639,2.4211270000000003,11 Rue Foulon 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271051550,11,Rue Foulon,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
167,1,11   RUE SAINT GEORGES,94480.0,ABLON-SUR-SEINE,48.722864,2.420568,11 Rue Saint-Georges 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271051968,11,Rue Saint-Georges,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
168,1,12   RUE DU BAC,94480.0,ABLON-SUR-SEINE,48.722525,2.418562,12 Rue du Bac 94480 Ablon-sur-Seine,0.91,housenumber,ADRNIVX_0000000271051976,12,Rue du Bac,,94480.0,Ablon-sur-Seine,"94, Val-de-Marne, Île-de-France",94001.0
